post_id,title,content,created_at,like_count,comment_count,post_url,comment001,comment002,comment003,comment004,comment005,comment006,comment007,comment008,comment009,comment010,comment011,comment012,comment013,comment014,comment015,comment016,comment017,comment018,comment019,comment020,comment021,comment022,comment023,comment024,comment025,comment026,comment027,comment028,comment029,comment030,comment031,comment032,comment033,comment034,comment035,comment036,comment037,comment038,comment039,comment040,comment041,comment042,comment043,comment044,comment045,comment046,comment047,comment048,comment049,comment050,comment051,comment052,comment053,comment054,comment055,comment056,comment057,comment058,comment059,comment060,comment061,comment062,comment063,comment064,comment065,comment066,comment067,comment068,comment069,comment070,comment071,comment072,comment073,comment074,comment075,comment076,comment077,comment078,comment079,comment080,comment081,comment082,comment083,comment084,comment085,comment086,comment087,comment088,comment089,comment090,comment091,comment092,comment093,comment094,comment095,comment096,comment097,comment098,comment099,comment100
261638719,有人要去看joji嗎,好想去 但孤單無人🥲,2026-06-10 07:17:46,3,4,https://www.dcard.tw/f/nsysu/p/261638719,強者都是一匹孤狼,要一起去嗎 不過我想牽手可以嗎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261638048,實驗課作弊,光X系實驗課筆試作弊？ 有沒有瓜,2026-06-10 05:14:33,1,4,https://www.dcard.tw/f/nsysu/p/261638048,有啊,志？,有,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261637844,研究生宿舍請益,想詢問各位大大～ 目前是碩一新生 但沒有抽到宿舍，詢問宿舍那邊說要等八月底才會公告有沒有剩餘床位可以申請，但那時候很接近開學了，感覺有點抖，所以想上來詢問一下，快開學的宿舍申請上的機率高嗎？好怕沒位置可以申請🙂‍↕️ 也有同步在找房，如果有房源的也歡迎推薦，謝謝各位🥹,2026-06-10 04:34:33,1,2,https://www.dcard.tw/f/nsysu/p/261637844,去外面租,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261637810,出床墊😭😭,如題，因為明天要退宿了，東西實在太多床墊搬不走。床墊只用了一年，也很少睡在宿舍。是宜得利的日式記憶釋壓床墊，厚厚的睡起來很舒服，跟宿舍的木板蠻貼合的，完全不會有睡在木板上不舒服的感覺～～有興趣的同學歡迎私訊！,2026-06-10 04:25:45,0,0,https://www.dcard.tw/f/nsysu/p/261637810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261637775,賣冰箱,準備畢業，賣冰箱！！  型號：東元 R1091w 價格：2200（可議價） 自己來搬-200 機齡：5年～  6/16前來武嶺一村宿舍搬走，請私訊我面交,2026-06-10 04:19:01,0,0,https://www.dcard.tw/f/nsysu/p/261637775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261637314,愛中山大學,好愛,2026-06-10 02:42:17,25,15,https://www.dcard.tw/f/nsysu/p/261637314,志文努力搶修中 大家稍安勿躁,給還沒到學校的人，剛剛已經復電了喔,啊修好了嗎 希望沒有 就放假了,又跳電了嗎,愛台大,真的很愛 要跳幾次,愛死中山了,卡 修好了嗎,啥時會修好,愛沒電大學,請問大概停電多久啊？,哭啊什麼時候可以在停電,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261636604,大家考完期末最想做的事是什麼,我先來  健身 煮飯,2026-06-09 20:25:06,3,7,https://www.dcard.tw/f/nsysu/p/261636604,睡覺,睡覺,做❤️,睡覺,出國,可以的話，我想要睡覺,就地躺平,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261636496,唸書配大雨,晚上唸書已經想躁了 肚子有夠餓 還下大雨沒辦法出門買消夜,2026-06-09 19:11:10,3,5,https://www.dcard.tw/f/nsysu/p/261636496,叫外送,腸太郎也肚肚餓餓,可以體驗水樂園,白噪音,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261635665,要離開學校了，出二手床墊～,僅使用了四個月，成色很新，並且有好好愛護 床墊是抗菌記憶棉材質，尺寸是90✖️200cm，厚度4cm，非常柔軟舒適，很貼合宿舍床位尺寸 感興趣的同學歡迎私訊～,2026-06-09 15:47:16,0,1,https://www.dcard.tw/f/nsysu/p/261635665,有興趣 要怎麼私訊你～,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261635321,求租！！🥹,有沒有好心人可以推薦租屋的 或推薦房東的 希望 套房 5500以內 可租補 學校附近鹽埕區都可 拜託了～～ 成功租到了喜歡的可以請吃飯🥺🥺,2026-06-09 14:52:13,0,13,https://www.dcard.tw/f/nsysu/p/261635321,推薦 租客很正單身中,要的話可以幫你問問房東 怎麼私訊你？,預算抓不能超過5500嗎 6100考慮嗎？,我這邊鼓山一路還有一間套房 4500可租補,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
